,link_name,num_likes,status_message,status_type
925,Timeline Photos,34,"Les offres de l'année chez MyTEK commencent !!
www.mytek.tn",photo
926,Timeline Photos,34,"Tablette PointOfView MOBII 701 à 149 TTC au lieu de 199 TTC !!
www.mytek.tn",photo
927,Timeline Photos,34,"Appareil Photo Numérique SAMSUNG ES95 à 199 TTC!!!
www.mytek.tn",photo
928,Timeline Photos,34,"Profitez des meilleures offres seulement chez MyTEK : CHARGUIA-TUNIS-ARIANA-SOUSSE
Tablette HP Slate 7 2801 à 319TTC !!!
www.mytek.tn",photo
929,Timeline Photos,34,"Profitez des Promos Exceptionnelles et Vivez la joie de Réussite avec MyTEK !!!
Tablette HP Slate 7 2801 à 319TTC !!!
La tablette tactile HP Slate 7 offre un juste milieu entre confort et mobilité avec son écran tactile de 7""
www.mytek.tn",photo
930,Timeline Photos,34,"Bonjour et Bon début de semaine à Toutes & à Tous :)
www.mytek.tn",photo
931,ADATA Disque Dur HD710 Mytek.tn,34,"::::::Pour quand la route vous rappelle::::::
Disque dur externe HD710 DashDrive Durable à 140 DT
www.mytek.tn",video
932,Timeline Photos,34,"::::: MyTEK vous offre des solutions mémoire complètes incluant des modules DRAM, des disques flash USB, des cartes mémoire, des disques SSD et des disques durs portables de marque ADATA...
*** Que des produits nouveaux pour bien fêter la rentrée !",photo
933,Timeline Photos,34,"*** Faites l'achat d'un netbook compact, efficace et pas cher en choisissant le netbook Acer Aspire One D270 ! Ce netbook Acer répondra efficacement à tous vos besoins essentiels tout en offrant une bonne autonomie...
::::::::: Disponible chez MyTEk au prix Promo de 489 DT !",photo
934,Timeline Photos,34,":::::::::::: PCs Portables DELL ::::::::::::

Choisissez le PC Portable DELL qui vous convient ! C'est à votre choix... inspirez-vous !!!!

Que vous soyez étudiant, professionnel, mélomane, cinéphile ou autre; MyTEk a pensé à vous et elle vous offre le PC Portable DELL qui correspond à vos besoins et à vos attentes!!! Et aux meilleurs prix !",photo
935,Catalogue Juillet-Août 2012...,34,":::::::  Catalogue MyTEK Juillet-Août 2012  :::::::  Faites le plein de bonnes affaires et profitez des meilleures promotions en consultant notre nouveau catalogue été 2012 (Juillet-Août), où un vaste choix de produits aux meilleurs prix vous attend. !!!  ::::: Prière consulter notre site ou suivre ce lien : http://www.mytek.tn/catalogue_juillet-aout_2012/index.html",photo
936,Timeline Photos,34,"*** Faites l'achat d'un netbook compact, efficace et pas cher en choisissant le netbook Acer Aspire One D270 ! cet netbook Acer répondra efficacement à tous vos besoins essentiels tout en offrant une bonne autonomie.

:::: Ce n'est qu'un extrait d'un si vaste choix de nouveaux produits et de bonnes affaires regroupés dans notre nouveau catalogue Eté 2012 présent sur ce lien : http://www.mytek.tn/catalogue-juillet-2012/catalogue.html",photo
937,MyTEK,34,"Mahleha farhet el BAC... Farhet el famille... Farhet el Ahbeb wel ashab !!!!
Inchallah dima malmoumin w fel khir met'henyeen !!!
******
18ème idée Cadeau : Immortalisez ces moments uniques avec l'APN Sony CyberShot DSC-W530. Léger, compact et élégant, permet à tout photographe de capturer des images de qualité. C'est un appareil très simple à utiliser, adapté pour les vacances et les réunions de famille.
****** Disponible chez MyTEK au prix de 279 DT.",photo
938,MyTEK,34,,photo
939,MyTEK,34,,photo
940,MyTEK,34,,photo
941,IPAD 2 WIFI & 3G Black/White,34,IPAD 2 disponible chez MyTEK à partir de 915 Dinars TTC,link
942,Timeline Photos,34,,photo
943,Timeline Photos,33,"Micro-onde LG MS2043H 20Litres à 189 DT Seulement ! , Pour les 10 premières Commandes en ligne.
http://www.mytek.tn/micro-onde/9981-micro-ondes-lg-ms2043h-20-litre.html",photo
944,Timeline Photos,33,"Un PC Gamer ASUS ROG i7-7700HQ 7è Génération + GTX1050 4Go + Windows 10 original et 2 ANS de Garantie à 2299 DT au lieu de 2699DT !!!
http://www.mytek.tn/pc-gamer-tunisie/9130-pc-portable-asus-rog-gl753ve-i7-7e-gen-8go-1to128-go-ssd.html",photo
945,Timeline Photos,33,"STOP Promo ! Tablette 3G à Prix fou !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
946,Timeline Photos,33,"D-link Point d'acces sans fil dap 1360, à 95 TTC !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
947,Timeline Photos,33,"Donnez un autre sens à vos histoires avec les différents modèles d'appareils photos CANON !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
948,Timeline Photos,33,"Les meilleurs offres sont toujours chez Mytek ! Samsung Galaxy Note 4 + TIGE SELFI / à 1525 TTC seulement !!!
www.mytek.tn",photo
949,Prix Imbattables !!,33,jusqu'à 50% de remise sur les cartouches & toners d'origine & adaptables ! www.mytek.tn,offer
950,Timeline Photos,33,"Les meilleurs offres sont toujours chez Mytek ! Pc Portable HP S250 DUAL CORE N2830 à 499 TTC au lieu de 599 TTC !!
www.mytek.tn",photo
951,Profitez de notre offre !,33,Lenovo G 5070 I3 /4G /500 /15.6 /Garantie 2 ans à 699dt seulement !,offer
952,Timeline Photos,33,"Chez Mytek : iPhone 6 à 1899 dt seulement et le paiement sur 12 mois sans intérêt !!!!
5 Magasins à votre service Tunis, Ariana, Charguia I, Sousse & Nabeul(ouverture bientôt) !",photo
953,Timeline Photos,33,"Profitez d'une promotion limitée sur L'ASUS Transformer Book T100 avec un processeur Intel® Atom Quad Core Z3740, 500Go de stockage et Un écran 10.1"" transformé en Tablette Tactile + Clé 3G ooredoo + 2 mois internet gratuit pour seulement 739 dinars",photo
954,Timeline Photos,33,"Tablette SAMSUNG Galaxy Tab 3 7'' à 269 TTC
www.mytek.tn",photo
955,MyTEK,33,,photo
956,Timeline Photos,33,"Tablette SAMSUNG Galaxy Tab 3 7'' à 299 TTC
www.mytek.tn",photo
957,Timeline Photos,33,"Le Nouveau #Acer #Liquide #Z4 est disponible chez Mytek à 259 TTC
Un grand choix de Mobile & Smartphone sur : 
www.mytek.tn",photo
958,Timeline Photos,33,"Samsung Galaxy Star S5282 Double SIM à 159 TTC 
Un grand choix de Mobiles & Smartphones sur : www.mytek.tn",photo
959,Timeline Photos,33,"HP Pavilion G6-2220ek + Tablette PointOfView Mobii 703 Offerte à 839 TTC !!
www.mytek.tn",photo
960,Timeline Photos,33,"Profitez des meilleures offres seulement chez MyTEK : CHARGUIA-TUNIS-ARIANA-SOUSSE
Tablette HP Slate 7 2801 à 319TTC !!!
www.mytek.tn",photo
961,Timeline Photos,33,":::::::::::SAMSUNG ES95 16MP::::::::::
Plus près, plus large, plus lumineux...
Live Panorama. Des images époustouflantes !!!
Disponible chez Mytek à seulement 199TTC !!!
www.mytek.tn",photo
962,Timeline Photos,33,"Profitez d'une clé 3G Tunisiana à seulement 29DT au lieu de 49DT !!!
Les meilleurs PROMO seulement dans nos magasins MYTEK :
CHARGUIA-ARIANA-TUNIS-SOUSSE
www.mytek.tn",photo
963,Timeline Photos,33,::::: Vivez une expérience de jeu en 3D incomparable avec le nouveau ASUS ROG G74 disponible en exclusivité chez Mytek au prix PROMO de 3199 DT...,photo
964,Timeline Photos,33,"::::::: Catalogue MyTEK Juillet-Août 2012 :::::::

Faites le plein de bonnes affaires et profitez des meilleures promotions en consultant notre nouveau catalogue été 2012 (Juillet-Août), où un vaste choix de produits aux meilleurs prix vous attend. !!!

::::: Prière consulter notre site ou suivre ce lien : http://www.mytek.tn/catalogue_juillet-aout_2012/index.html",photo
965,MyTEK,33,,photo
966,Timeline Photos,33,"Admis..! Admise..! Admis..!... Bravo pour toutes & pour tous !!!
Inchallah dima nejhin w metealkin... Ye rab !
******
12ème idée Cadeau : Offrez-vous l'Acer Aspire 5742G qui vous fera vivre agréablement et avec style l'expérience des loisirs numériques mobiles. Performant, polyvalent et pas cher, cet ordinateur portable va vous offrir la puissance et le confort visuel dont vous aurez besoin au quotidien. 
****** Disponible chez MyTEK au prix réduit de 879 DT!",photo
967,Timeline Photos,33,"Farhtkom ahla farha !!! Farht njehkom !!!
Inchallah dima nejhin !!! ... Dima ferhin !!!...
******
11ème idée Cadeau : Savant mélange de design, de compacité et de confort le Samsung NC108 vous permettra d'exécuter vos applications courantes avec un encombrement très réduit mais également un excellent niveau de confort, 
****** Disponible chez MyTEK au prix réduit de 519 DT !!! 
*********************** Profitez-en !!!",photo
968,Timeline Photos,33,"*** Envie d'un concentré de légèreté ?
***** Envie de voir en HD ?
******* Envie d’une tablette à votre image ?

Alors découvrez la gamme des tablettes SAMSUNG disponibles chez MyTEK, et suivez le rythme de la vie !...

Pour plus de détails sur nos offres SAMSUNG Galaxy Tab, prière visiter notre site web ou suivre ce lien:
http://www.mytek.tn/187-tablette-pc#/fabricant-samsung",photo
969,PC ACER ASPIRE 5733,33,"Profitez d'un PC Portable qui vous facilitera vos tâches quotidiennes :
**************  ACER ASPIRE 5733 :

*Processeur Intel® Core i3-380M 2.53 GHz
* Mémoire 4 Go DDR3
* Disque 320 SATA
* Ecran 15.6"" LED
* Graphique intégré Intel HD

************** Disponible chez Mytek à un prix réduit : 719 D

Pour plus de détails techniques sur cette offre prière visiter notre site web ou suivre ce lien:
http://www.mytek.tn/723-pc-acer-aspire-5733.html",link
970,HP TouchSmart 520 PC chez  MyTEK,33,"Disponible chez MyTEK !!!!! Profitez chers Fans
www.mytek.tn ",link
971,ordinateur portable HP,33,www.mytek.tn,video
972,,32,"Huawei Mate 10 Lite ...
Changez de perspectives...
Ecran 5.9"" IPS LCD - Appareil Photo Arriére: Dual 16 MP + 2 -Frontale 13MP + 2MP -Mémoire RAM: 4 Go - Stockage: 64 Go 
à 924dt + Gratuité de 20dt chez MyTEK....
Produit disponible en noir, Gold et Bleu
Pour commander :
http://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=BU-HU-MATE10-LITE&submit_search
Livraison Gratuite pour Cet Article.",photo
973,Timeline Photos,32,"Découvrez la nouvelle gamme power Bank ROMOSS chez myTEK
http://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=powerbank+SENS&submit_search",photo
974,Timeline Photos,32,"Pack mariage Sinbo: Blender +Batteur + Mixeur + Balance de cuisine à seulement 149 DT !!!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
975,Timeline Photos,32,"Tablette Discovery 7"" Wifi à petit Prix 89 TTC !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
976,Timeline Photos,32,"Profitez Tablette VEGA  3G + Etui Offerte à 129 TTC !! 
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
977,Timeline Photos,32,"Tablette HP STREAM 8'' à 369 TTC !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
978,Timeline Photos,32,"Profitez du nouveau pack HP 250-G3 + SACOCHE+ Bon d'achat 30DT à 709 TTC seulement !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse) 
www.mytek.tn",photo
979,Timeline Photos,32,"Spécial rentrée scolaire !!! Pc Portable LENOVO E10 + Tablette Super TAB Offerte à 499 TTC seulement !!!!
www.mytek.tn",photo
980,Timeline Photos,32,"Les meilleures offres sont toujours chez Mytek !! Tablette TWIST FIRST 7''/ /Dual Core 1.3Ghz/ 1Go Ram / 8Go stockage/ 3G / Double Caméra / And4.4 KitKat...à 189 TTC seulement !!!
www.mytek.tn",photo
981,Timeline Photos,32,"Profitez-en avant le 20 Février 2015 HP i7 5500U 12Go 1000Go écran 17.3  4Go à 1699 dt seulement !
Plus que 1500 articles en stock !",photo
982,Timeline Photos,32,"Venez vite profiter de la tablette HUAWEI Media PAD M1 8.0 ,Quad-Core 1.6 GHZ 1Go /16 Go / écran 8 à 539 TTC seulement avec un flip cover en cuire offert",photo
983,80DT de réduction,32,Profitez de l'offre HP15-r117nk i5 + subwoofer  HP à 979DT seulement,offer
984,Timeline Photos,32,"Découvrez Le pc portable #HP #Pavilion 17-f102nk à processeur Intel Core i7, RAM 12Go et graphique GT840M 2Go dédiés avec un écran 17.3"" pour 1549DT seulement.Windows 8.1 et Garantie 1an 
www.mytek.tn",photo
985,Timeline Photos,32,"Venez profitez de 45% de remise sur la #Tablette #ASUS #VivoTab #Note 8"" HD à processeur Intel Atom Quad Core et RAM 2Go pour seulement 339 DT au lieu de 599 DT
/!\ Attention, offre valable dans la limite du Stock disponible !
www.mytek.tn",photo
986,Timeline Photos,32,"C'est pas les #Soldes, c'est pire !!! 89dt est le Nouveau prix de Tablette AIKUN 7"" Dual Core 8Go & Double caméra 
profitez vous aussi des meilleurs produits aux meilleurs prix: www.mytek.tn",photo
987,Timeline Photos,32,"VENTE FLASH HP Pavilion Intel i7 4ème génération + Tablette offerte à 1418 TTC au lieu de 1618 TTC !! Profitez de 200 DT de Remise !!
www.mytek.tn",photo
988,Timeline Photos,32,"Les offres de l'année chez MyTEK commencent !!
www.mytek.tn",photo
989,Timeline Photos,32,"Profitez des meilleures offres seulement chez MyTEK : CHARGUIA-TUNIS-ARIANA-SOUSSE
Tablette HP Slate 7 2801 à 319TTC !!!
www.mytek.tn",photo
990,Timeline Photos,32,"A l'occasion de la fête des mères !!!
PACKARD BELL EasyNote TE-i3 + Sacoche offerte à 729 TTC au lieu de 799 TTC !!!
Profitez !!! Offre valable jusqu'au 31 mai !!!
www.mytek.tn",photo
991,Timeline Photos,32,"PROMO PROMO PROMO chez Mytek !!!
Découvrez nos Ventes Flash dans tous nos magasins Mytek : CHARGUIA-ARIANA-TUNIS-SOUSSE

::::TV TOSHIBA LCD 40"" seulement pour 899DT au lieu de 949DT !!!::::
:::::::::::::::Profitez !! Stock limité !!::::::::::::::::",photo
992,MyTEK,32,"Découvrez la Chaîne Officielle du site www.mytek.tn ... Une Nouvelle identité visuelle !!!
Abonnez vous sur notre nouvelle chaine YouTube et soyez à la une des dernières actus... en vidéos cette fois... !

http://www.youtube.com/user/MytekTN",photo
993,MyTEK,32,"Découvrez la Chaîne Officielle du site www.mytek.tn ... Une Nouvelle identité visuelle !!!
Abonnez vous sur notre nouvelle chaine YouTube et soyez à la une des dernières actus... en vidéos cette fois... !

http://www.youtube.com/user/MytekTN",photo
994,Timeline Photos,32,"Offrez-vous un PC portable moderne et performant pour un prix abordable en faisant l'achat du ACER Aspire 5750G Basé sur un processeur Intel iCore 5, cet ordinateur portable met l'accent sur la mémoire généreuse  8Go DDR3, le graphisme fluide ainsi que la performance et l'autonomie de la batterie. Avec lui, travaillez confortablement et profitez agréablement des loisirs multimédias !

:::::::: Disponible chez MyTEk au prix réduit de 999 DT !!!!",photo
995,MyTEK,32,":::::::::::: PCs de Bureau DELL ::::::::::::

Choisissez le PC DELL qui vous convient ! C'est à votre choix... Il Vostro !!!!

Que vous soyez Pro, Polyvalent, Multimédia ou Turbo; MyTEk a pensé à vous et elle vous offre le PC de bureau DELL qui correspond à vos besoins et à vos attentes!!!",photo
996,Timeline Photos,32,"::::::::::   À vous la vie nomade grâce à l’Aspire S3 !

Le plus mobile et le plus réactif des PC Portables Acer. Cette merveille technologique extraplate aux formes ultra-aérodynamiques possède toute la richesse d’un ordinateur portable de taille standard. L'Acer Aspire S3-951 est équipé d'un processeur Intel Core i7 de 2nd génération, de 4 Go de mémoire vive, d'un disque dur de 500 Go SATA avec un disque de démarrage ultra rapide SSD , du contrôleur graphique Intel HD Graphics, d'une webcam HD et des connexions réseaux sans fil Wi-Fi N et Bluetooth 4.0.

::: Ce concentré de technologie n'a qu'un seul objectif : vous permettre de vivre l'informatique mobile comme vous l'aimez.",photo
997,MyTEK,32,"*** Caméscope plat, léger et facile à utiliser avec un zoom ultra puissant : Presque 3 h sur la mémoire de 4 Go, objectif Carl Zeiss doté d'un zoom optique 60x / zoom étendu jusqu'à 70x, écran LCD 7,5 cm / 3""

*** La DCR-SX65E de SONY est disponible chez MyTEk au prix : 599 DT ***

Pour plus de détails techniques sur cette offre, prière visiter notre site web ou suivre ce lien: http://www.mytek.tn/camescope/580--sony-handycam-dcr-sx65e-4go.html",photo
998,MyTEK,32,"Payez en 3 fois sans frais !!!
www.mytek.tn",photo
999,MyTEK,32,,photo
1000,Timeline Photos,32,"Profitez !!
www.mytek.tn",photo
1001,نشيد :: سوف نبقى هنا :: جميل جدا و رااائع !!,32,Une petite pensée pour nos frères Libyens,video
1002,Timeline Photos,31,"Payez votre Pc Portable en 12 fois sans Intérêt ...
http://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=P2430UJ&submit_search",photo
1003,Timeline Photos,31,"Smartphone LENOVO K6 Power 4G à 399dt au lieu de 439dt.
http://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=lenovo+k6+power&submit_search",photo
1004,Timeline Photos,31,Samsung Galaxy S8/ S8 Plus seront bientôt disponibles chez MyTEK .,photo
1005,Timeline Photos,31,"Smart Watch V9 Bluetooth à 69dt au lieu de 83dt
http://www.mytek.tn/smart-watch/5625-smart-watch-v9-bluetooth-tunsie.html",photo
1006,Timeline Photos,31,"Découvrez la nouvelle gamme power Bank ROMOSS chez myTEK
http://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=powerbank+SENS&submit_search",photo
1007,Timeline Photos,31,"Pc Portable HP 15-AY112NK I5 7é Gén + Smartphone HUAWEI Y3II à 1299dt au lieu de 1459dt !!
http://www.mytek.tn/pc-portable/9144-pc-portable-hp-15-ay112nk-i5-7e-gen-8go-1to-z9d83ea.html
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)",photo
1008,Timeline Photos,31,"Profitez des offres de fin d’année avec mytek !!
Smartphone HUAWEI P8 PRESTIGE à 999dt
http://www.mytek.tn/smartphone-tunisie/6586-smartphone-huawei-ascend-p8-prestige.html
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse",photo
1009,Timeline Photos,31,"Profitez Tablette ASUS ZenPad à 259 TTC !!
Disponible dans nos 5 magasins (Tunis centre, Charguia I, Ariana, Nabeul & Sousse)
www.mytek.tn",photo
